ID,Name,Type,Phase,Frozen,Duration,Start time,Relative time,Average rating,Round number,Division,Date
"1418","Educational Codeforces Round 95 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1600094100","142499326","1971.4285714285713","95","2","9/14/2020"
"1406","Codeforces Round 670 (Div. 2)","CF","FINISHED","false","7200","1599918300","142675126","1720","670","2","9/12/2020"
"1407","Codeforces Round 669 (Div. 2)","CF","FINISHED","false","7200","1599575700","143017726","1740","669","2","9/8/2020"
"1404","Codeforces Round 668 (Div. 1)","CF","FINISHED","false","7200","1599402900","143190526","2260","668","1","9/6/2020"
"1409","Codeforces Round 667 (Div. 3)","ICPC","FINISHED","false","7200","1599230100","143363326","1416.6666666666667","667","3","9/4/2020"
"1396","Codeforces Round 666 (Div. 1)","CF","FINISHED","false","7200","1598798100","143795326","2440","666","1","8/30/2020"
"1400","Educational Codeforces Round 94 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1598366100","144227326","1928.5714285714287","94","2","8/25/2020"
"1401","Codeforces Round 665 (Div. 2)","CF","FINISHED","false","7200","1598020500","144572926","1650","665","2","8/21/2020"
"1398","Educational Codeforces Round 93 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1597415700","145177726","1757.142857142857","93","2","8/14/2020"
"1394","Codeforces Round 664 (Div. 1)","CF","FINISHED","false","7200","1597242900","145350526","2600","664","1","8/12/2020"
"1391","Codeforces Round 663 (Div. 2)","CF","FINISHED","false","7200","1596983700","145609726","1540","663","2","8/9/2020"
"1393","Codeforces Round 662 (Div. 2)","CF","FINISHED","false","7200","1596810900","145782526","2000","662","2","8/7/2020"
"1399","Codeforces Round 661 (Div. 3)","ICPC","FINISHED","false","8100","1596638100","145955326","1542.857142857143","661","3","8/5/2020"
"1388","Codeforces Round 660 (Div. 2)","CF","FINISHED","false","7200","1596119700","146473726","1660","660","2","7/30/2020"
"1389","Educational Codeforces Round 92 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1596033300","146560126","1942.857142857143","92","2","7/29/2020"
"1383","Codeforces Round 659 (Div. 1)","CF","FINISHED","false","7200","1595601300","146992126","2583.3333333333335","659","1","7/24/2020"
"1381","Codeforces Round 658 (Div. 1)","CF","FINISHED","false","7200","1595342100","147251326","2266.6666666666665","658","1","7/21/2020"
"1379","Codeforces Round 657 (Div. 2)","CF","FINISHED","false","7200","1595149200","147444226","2228.5714285714284","657","2","7/19/2020"
"1385","Codeforces Round 656 (Div. 3)","ICPC","FINISHED","false","8100","1594996500","147596926","1557.142857142857","656","3","7/17/2020"
"1380","Educational Codeforces Round 91 (Rated for Div. 2)","ICPC","FINISHED","false","9000","1594565100","148028326","1885.7142857142858","91","2","7/12/2020"
"1372","Codeforces Round 655 (Div. 2)","CF","FINISHED","false","7200","1594479900","148113526","1883.3333333333333","655","2","7/11/2020"
"1371","Codeforces Round 654 (Div. 2)","CF","FINISHED","false","7200","1593610500","148982926","1700","654","2","7/1/2020"
"1374","Codeforces Round 653 (Div. 3)","ICPC","FINISHED","false","7200","1593354900","149238526","1514.2857142857142","653","3","6/28/2020"
"1373","Educational Codeforces Round 90 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1593095700","149497726","1714.2857142857142","90","2","6/25/2020"
"1369","Codeforces Round 652 (Div. 2)","CF","FINISHED","false","7200","1592921100","149672326","1733.3333333333333","652","2","6/23/2020"
"1370","Codeforces Round 651 (Div. 2)","CF","FINISHED","false","8100","1592663700","149929726","1785.7142857142858","651","2","6/20/2020"
"1367","Codeforces Round 650 (Div. 3)","ICPC","FINISHED","false","7200","1592318100","150275326","1585.7142857142858","650","3","6/16/2020"
"1364","Codeforces Round 649 (Div. 2)","CF","FINISHED","false","7200","1592060700","150532726","1780","649","2","6/13/2020"
"1366","Educational Codeforces Round 89 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1591886100","150707326","1914.2857142857142","89","2","6/11/2020"
"1365","Codeforces Round 648 (Div. 2)","CF","FINISHED","false","8100","1591540500","151052926","1757.142857142857","648","2","6/7/2020"
"1361","Codeforces Round 647 (Div. 1) - Thanks, Algo Muse!","CF","FINISHED","false","9000","1591281300","151312126","2550","647","1","6/4/2020"
"1363","Codeforces Round 646 (Div. 2)","CF","FINISHED","false","7200","1590935700","151657726","1816.6666666666667","646","2","5/31/2020"
"1359","Educational Codeforces Round 88 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1590676500","151916926","1766.6666666666667","88","2","5/28/2020"
"1358","Codeforces Round 645 (Div. 2)","CF","FINISHED","false","7200","1590503700","152089726","1733.3333333333333","645","2","5/26/2020"
"1360","Codeforces Round 644 (Div. 3)","ICPC","FINISHED","false","7200","1590327300","152266126","1375","644","3","5/24/2020"
"1354","Educational Codeforces Round 87 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1589707200","152886226","1825","87","2","5/17/2020"
"1355","Codeforces Round 643 (Div. 2)","CF","FINISHED","false","7200","1589628900","152964526","1716.6666666666667","643","2","5/16/2020"
"1353","Codeforces Round 642 (Div. 3)","ICPC","FINISHED","false","7200","1589466900","153126526","1383.3333333333333","642","3","5/14/2020"
"1349","Codeforces Round 641 (Div. 1)","CF","FINISHED","false","9000","1589286900","153306526","2700","641","1","5/12/2020"
"1352","Codeforces Round 640 (Div. 4)","ICPC","FINISHED","false","7200","1589034900","153558526","1300","640","4","5/9/2020"
"1344","Codeforces Round 639 (Div. 1)","CF","FINISHED","false","8100","1588775700","153817726","2533.3333333333335","639","1","5/6/2020"
"1348","Codeforces Round 638 (Div. 2)","CF","FINISHED","false","9000","1588343700","154249726","1783.3333333333333","638","2","5/1/2020"
"1342","Educational Codeforces Round 86 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1587911700","154681726","1816.6666666666667","86","2","4/26/2020"
"1340","Codeforces Round 637 (Div. 1) - Thanks, Ivan Belonogov!","CF","FINISHED","false","9000","1587653100","154940326","2416.6666666666665","637","1","4/23/2020"
"1343","Codeforces Round 636 (Div. 3)","ICPC","FINISHED","false","7200","1587479700","155113726","1516.6666666666667","636","3","4/21/2020"
"1336","Codeforces Round 635 (Div. 1)","CF","FINISHED","false","9000","1586961300","155632126","2628.5714285714284","635","1","4/15/2020"
"1335","Codeforces Round 634 (Div. 3)","ICPC","FINISHED","false","7200","1586788500","155804926","1400","634","3","4/13/2020"
"1338","Codeforces Round 633 (Div. 1)","CF","FINISHED","false","7200","1586700300","155893126","2340","633","1","4/12/2020"
"1334","Educational Codeforces Round 85 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1586529300","156064126","1900","85","2","4/10/2020"
"1333","Codeforces Round 632 (Div. 2)","CF","FINISHED","false","7200","1586356500","156236926","1750","632","2","4/8/2020"
"1329","Codeforces Round 631 (Div. 1) - Thanks, Denis aramis Shitov!","CF","FINISHED","false","7200","1585924500","156668926","2460","631","1","4/3/2020"
"1332","Codeforces Round 630 (Div. 2)","CF","FINISHED","false","9000","1585661700","156931726","1914.2857142857142","630","2","3/31/2020"
"1328","Codeforces Round 629 (Div. 3)","ICPC","FINISHED","false","7200","1585233300","157360126","1533.3333333333333","629","3","3/26/2020"
"1327","Educational Codeforces Round 84 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1584974100","157619326","1885.7142857142858","84","2","3/23/2020"
"1325","Codeforces Round 628 (Div. 2)","CF","FINISHED","false","7200","1584196500","158396926","1650","628","2","3/14/2020"
"1324","Codeforces Round 627 (Div. 3)","ICPC","FINISHED","false","7200","1584018300","158575126","1333.3333333333333","627","3","3/12/2020"
"1312","Educational Codeforces Round 83 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1583764500","158828926","1728.5714285714287","83","2","3/9/2020"
"1322","Codeforces Round 626 (Div. 1, based on Moscow Open Olympiad in Informatics)","CF","FINISHED","false","7200","1583573700","159019726","2550","626","1","3/7/2020"
"1311","Codeforces Round 624 (Div. 3)","ICPC","FINISHED","false","7200","1582554900","160038526","1566.6666666666667","624","3","2/24/2020"
"1313","Codeforces Round 622 (Div. 2)","CF","FINISHED","false","7200","1582448700","160144726","1866.6666666666667","622","2","2/23/2020"
"1307","Codeforces Round 621 (Div. 1 + Div. 2)","CF","FINISHED","false","8100","1581953700","160639726","2057.1428571428573","621","1","2/17/2020"
"1304","Codeforces Round 620 (Div. 2)","CF","FINISHED","false","7200","1581771900","160821526","1700","620","2","2/15/2020"
"1301","Codeforces Round 619 (Div. 2)","CF","FINISHED","false","7200","1581604500","160988926","1850","619","2","2/13/2020"
"1303","Educational Codeforces Round 82 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1581518100","161075326","1914.2857142857142","82","2","2/12/2020"
"1299","Codeforces Round 618 (Div. 1)","CF","FINISHED","false","7200","1581257100","161336326","2360","618","1","2/9/2020"
"1296","Codeforces Round 617 (Div. 3)","ICPC","FINISHED","false","7200","1580826900","161766526","1514.2857142857142","617","3","2/4/2020"
"1290","Codeforces Round 616 (Div. 1)","CF","FINISHED","false","9000","1580652300","161941126","2600","616","1","2/2/2020"
"1295","Educational Codeforces Round 81 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1580308500","162284926","1816.6666666666667","81","2","1/29/2020"
"1294","Codeforces Round 615 (Div. 3)","ICPC","FINISHED","false","7800","1579703700","162889726","1466.6666666666667","615","3","1/22/2020"
"1292","Codeforces Round 614 (Div. 1)","CF","FINISHED","false","7200","1579440900","163152526","2516.6666666666665","614","1","1/19/2020"
"1288","Educational Codeforces Round 80 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1579012500","163580926","1783.3333333333333","80","2","1/14/2020"
"1285","Codeforces Round 613 (Div. 2)","CF","FINISHED","false","8100","1578665100","163928326","1766.6666666666667","613","2","1/10/2020"
"1286","Codeforces Round 612 (Div. 1)","CF","FINISHED","false","7200","1578233100","164360326","2600","612","1","1/5/2020"
"1283","Codeforces Round 611 (Div. 3)","ICPC","FINISHED","false","7200","1577552700","165040726","1500","611","3","12/28/2019"
"1279","Educational Codeforces Round 79 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1577457600","165135826","1800","79","2","12/27/2019"
"1282","Codeforces Round 610 (Div. 2)","CF","FINISHED","false","7200","1577198100","165395326","1733.3333333333333","610","2","12/24/2019"
"1268","Codeforces Round 609 (Div. 1)","CF","FINISHED","false","7200","1576926300","165667126","2520","609","1","12/21/2019"
"1278","Educational Codeforces Round 78 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1576766100","165827326","1850","78","2","12/19/2019"
"1271","Codeforces Round 608 (Div. 2)","CF","FINISHED","false","7200","1576401300","166192126","1716.6666666666667","608","2","12/15/2019"
"1280","Codeforces Round 607 (Div. 1)","CF","FINISHED","false","7200","1576386300","166207126","2383.3333333333335","607","1","12/14/2019"
"1272","Codeforces Round 605 (Div. 3)","ICPC","FINISHED","false","7200","1576157700","166435726","1483.3333333333333","605","3","12/12/2019"
"1264","Codeforces Round 604 (Div. 1)","CF","FINISHED","false","7200","1575556500","167036926","2500","604","1","12/5/2019"
"1263","Codeforces Round 603 (Div. 2)","CF","FINISHED","false","7200","1575038100","167555326","1650","603","2","11/29/2019"
"1260","Educational Codeforces Round 77 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1574862600","167730826","1833.3333333333333","77","2","11/27/2019"
"1254","Codeforces Round 601 (Div. 1)","CF","FINISHED","false","7200","1574174100","168419326","2316.6666666666665","601","1","11/19/2019"
"1253","Codeforces Round 600 (Div. 2)","CF","FINISHED","false","7200","1573914900","168678526","1716.6666666666667","600","2","11/16/2019"
"1257","Educational Codeforces Round 76 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1573655700","168937726","1671.4285714285713","76","2","11/13/2019"
"1242","Codeforces Round 599 (Div. 1)","CF","FINISHED","false","7200","1573052700","169540726","2480","599","1","11/6/2019"
"1256","Codeforces Round 598 (Div. 3)","ICPC","FINISHED","false","7200","1572873300","169720126","1600","598","3","11/4/2019"
"1245","Codeforces Round 597 (Div. 2)","CF","FINISHED","false","7200","1572618900","169974526","1683.3333333333333","597","2","11/1/2019"
"1251","Educational Codeforces Round 75 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1571929500","170663926","1871.4285714285713","75","2","10/24/2019"
"1249","Codeforces Round 595 (Div. 3)","ICPC","FINISHED","false","8100","1571754900","170838526","1488.888888888889","595","3","10/22/2019"
"1239","Codeforces Round 594 (Div. 1)","CF","FINISHED","false","7200","1571562300","171031126","2566.6666666666665","594","1","10/20/2019"
"1236","Codeforces Round 593 (Div. 2)","CF","FINISHED","false","7200","1571319300","171274126","1900","593","2","10/17/2019"
"1244","Codeforces Round 592 (Div. 2)","CF","FINISHED","false","7200","1570957500","171635926","1757.142857142857","592","2","10/13/2019"
"1238","Educational Codeforces Round 74 (Rated for Div. 2)","ICPC","FINISHED","false","8400","1570545300","172048126","1828.5714285714287","74","2","10/8/2019"
"1234","Codeforces Round 590 (Div. 3)","ICPC","FINISHED","false","8100","1569940500","172652926","1485.7142857142858","590","3","10/1/2019"
"1228","Codeforces Round 589 (Div. 2)","CF","FINISHED","false","7200","1569762300","172831126","1766.6666666666667","589","2","9/29/2019"
"1216","Codeforces Round 587 (Div. 3)","ICPC","FINISHED","false","7200","1569049500","173543926","1557.142857142857","587","3","9/21/2019"
"1221","Educational Codeforces Round 73 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1568903700","173689726","1842.857142857143","73","2","9/19/2019"
"1220","Codeforces Round 586 (Div. 1 + Div. 2)","CF","FINISHED","false","7200","1568822700","173770726","1942.857142857143","586","1","9/18/2019"
"1215","Codeforces Round 585 (Div. 2)","CF","FINISHED","false","7200","1568543700","174049726","1750","585","2","9/15/2019"
"1209","Codeforces Round 584 - Dasha Code Championship - Elimination Round (rated, open for everyone, Div. 1 + Div. 2)","CF","FINISHED","false","9000","1568466300","174127126","2090","584","1","9/14/2019"
"1217","Educational Codeforces Round 72 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1567694100","174899326","1933.3333333333333","72","2","9/5/2019"
"1214","Codeforces Round 583 (Div. 1 + Div. 2, based on Olympiad of Metropolises)","CF","FINISHED","false","9000","1567587900","175005526","2037.5","583","1","9/4/2019"
"1213","Codeforces Round 582 (Div. 3)","ICPC","FINISHED","false","7200","1567175700","175417726","1512.5","582","3","8/30/2019"
"1207","Educational Codeforces Round 71 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1566484500","176108926","1714.2857142857142","71","2","8/22/2019"
"1204","Codeforces Round 581 (Div. 2)","CF","FINISHED","false","7200","1566311700","176281726","1666.6666666666667","581","2","8/20/2019"
"1205","Codeforces Round 580 (Div. 1)","CF","FINISHED","false","7800","1566135900","176457526","2450","580","1","8/18/2019"
"1203","Codeforces Round 579 (Div. 3)","ICPC","FINISHED","false","8400","1565706900","176886526","1587.5","579","3","8/13/2019"
"1200","Codeforces Round 578 (Div. 2)","CF","FINISHED","false","7200","1565526900","177066526","1600","578","2","8/11/2019"
"1202","Educational Codeforces Round 70 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1565188500","177404926","1983.3333333333333","70","2","8/7/2019"
"1201","Codeforces Round 577 (Div. 2)","CF","FINISHED","false","7200","1564936500","177656926","1966.6666666666667","577","2","8/4/2019"
"1198","Codeforces Round 576 (Div. 1)","CF","FINISHED","false","7200","1564497300","178096126","2150","576","1","7/30/2019"
"1196","Codeforces Round 575 (Div. 3)","ICPC","FINISHED","false","7200","1563978900","178614526","1514.2857142857142","575","3","7/24/2019"
"1197","Educational Codeforces Round 69 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1563806100","178787326","1700","69","2","7/22/2019"
"1195","Codeforces Round 574 (Div. 2)","CF","FINISHED","false","7200","1563374100","179219326","1614.2857142857142","574","2","7/17/2019"
"1194","Educational Codeforces Round 68 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1563115500","179477926","1771.4285714285713","68","2","7/14/2019"
"1190","Codeforces Round 573 (Div. 1)","CF","FINISHED","false","7200","1562942100","179651326","2333.3333333333335","573","1","7/12/2019"
"1188","Codeforces Round 572 (Div. 1)","CF","FINISHED","false","7200","1562339100","180254326","2550","572","1","7/5/2019"
"1187","Educational Codeforces Round 67 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1561905900","180687526","1928.5714285714287","67","2","6/30/2019"
"1186","Codeforces Round 571 (Div. 2)","CF","FINISHED","false","8100","1561710000","180883426","1800","571","2","6/28/2019"
"1183","Codeforces Round 570 (Div. 3)","ICPC","FINISHED","false","8100","1561559700","181033726","1562.5","570","3","6/26/2019"
"1179","Codeforces Round 569 (Div. 1)","CF","FINISHED","false","7200","1561136700","181456726","2280","569","1","6/21/2019"
"1185","Codeforces Round 568 (Div. 2)","CF","FINISHED","false","8100","1560955500","181637926","1711.111111111111","568","2","6/19/2019"
"1181","Codeforces Round 567 (Div. 2)","CF","FINISHED","false","7200","1560677700","181915726","2016.6666666666667","567","2","6/16/2019"
"1182","Codeforces Round 566 (Div. 2)","CF","FINISHED","false","7200","1560258300","182335126","1900","566","2","6/11/2019"
"1176","Codeforces Round 565 (Div. 3)","ICPC","FINISHED","false","7200","1560090900","182502526","1466.6666666666667","565","3","6/9/2019"
"1172","Codeforces Round 564 (Div. 1)","CF","FINISHED","false","7200","1559909100","182684326","2585.714285714286","564","1","6/7/2019"
"1175","Educational Codeforces Round 66 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1559745300","182848126","1957.142857142857","66","2","6/5/2019"
"1174","Codeforces Round 563 (Div. 2)","CF","FINISHED","false","7200","1559570700","183022726","1716.6666666666667","563","2","6/3/2019"
"1168","Codeforces Round 562 (Div. 1)","CF","FINISHED","false","7200","1558884900","183708526","2380","562","1","5/26/2019"
"1166","Codeforces Round 561 (Div. 2)","CF","FINISHED","false","7200","1558105500","184487926","1700","561","2","5/17/2019"
"1167","Educational Codeforces Round 65 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1557930900","184662526","1800","65","2","5/15/2019"
"1165","Codeforces Round 560 (Div. 3)","ICPC","FINISHED","false","7200","1557844500","184748926","1514.2857142857142","560","3","5/14/2019"
"1158","Codeforces Round 559 (Div. 1)","CF","FINISHED","false","7200","1557671700","184921726","2550","559","1","5/12/2019"
"1163","Codeforces Round 558 (Div. 2)","CF","FINISHED","false","7200","1557414300","185179126","1912.5","558","2","5/9/2019"
"1156","Educational Codeforces Round 64 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1556721300","185872126","2085.714285714286","64","2","5/1/2019"
"1149","Codeforces Round 556 (Div. 1)","CF","FINISHED","false","7200","1556548500","186044926","2460","556","1","4/29/2019"
"1157","Codeforces Round 555 (Div. 3)","ICPC","FINISHED","false","7200","1556289300","186304126","1650","555","3","4/26/2019"
"1152","Codeforces Round 554 (Div. 2)","CF","FINISHED","false","7200","1556116500","186476926","2028.5714285714287","554","2","4/24/2019"
"1155","Educational Codeforces Round 63 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1555943700","186649726","1733.3333333333333","63","2","4/22/2019"
"1151","Codeforces Round 553 (Div. 2)","CF","FINISHED","false","7200","1555601700","186991726","1733.3333333333333","553","2","4/18/2019"
"1154","Codeforces Round 552 (Div. 3)","ICPC","FINISHED","false","7200","1555425300","187168126","1571.4285714285713","552","3","4/16/2019"
"1153","Codeforces Round 551 (Div. 2)","CF","FINISHED","false","7200","1555164300","187429126","1766.6666666666667","551","2","4/13/2019"
"1144","Codeforces Round 550 (Div. 3)","ICPC","FINISHED","false","7200","1554041100","188552326","1442.857142857143","550","3","3/31/2019"
"1142","Codeforces Round 549 (Div. 1)","CF","FINISHED","false","7200","1553965800","188627626","2420","549","1","3/30/2019"
"1140","Educational Codeforces Round 62 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1553267100","189326326","1785.7142857142858","62","2","3/22/2019"
"1139","Codeforces Round 548 (Div. 2)","CF","FINISHED","false","7200","1553182500","189410926","1750","548","2","3/21/2019"
"1141","Codeforces Round 547 (Div. 3)","ICPC","FINISHED","false","7200","1553006100","189587326","1537.5","547","3","3/19/2019"
"1136","Codeforces Round 546 (Div. 2)","CF","FINISHED","false","7200","1552322100","190271326","1460","546","2","3/11/2019"
"1137","Codeforces Round 545 (Div. 1)","CF","FINISHED","false","9000","1552035900","190557526","2366.6666666666665","545","1","3/8/2019"
"1133","Codeforces Round 544 (Div. 3)","ICPC","FINISHED","false","7200","1551971100","190622326","1457.142857142857","544","3","3/7/2019"
"1132","Educational Codeforces Round 61 (Rated for Div. 2)","ICPC","FINISHED","false","8100","1551798300","190795126","1814.2857142857142","61","2","3/5/2019"
"1129","Codeforces Round 542 [Alex Lopashev Thanks-Round] (Div. 1)","CF","FINISHED","false","7200","1551022500","191570926","2316.6666666666665","542","1","2/24/2019"
"1131","Codeforces Round 541 (Div. 2)","CF","FINISHED","false","7200","1550917200","191676226","1728.5714285714287","541","2","2/23/2019"
"1118","Codeforces Round 540 (Div. 3)","ICPC","FINISHED","false","8100","1550586900","192006526","1662.5","540","3","2/19/2019"
"1117","Educational Codeforces Round 60 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1550504400","192089026","1900","60","2","2/18/2019"
"1109","Codeforces Round 539 (Div. 1)","CF","FINISHED","false","9000","1550334900","192258526","2416.6666666666665","539","1","2/16/2019"
"1114","Codeforces Round 538 (Div. 2)","CF","FINISHED","false","7200","1549807500","192785926","1750","538","2","2/10/2019"
"1111","CodeCraft-19 and Codeforces Round 537 (Div. 2)","CF","FINISHED","false","7200","1549208100","193385326","1900","537","2","2/3/2019"
"1106","Codeforces Round 536 (Div. 2)","CF","FINISHED","false","9600","1548938100","193655326","1533.3333333333333","536","2","1/31/2019"
"1107","Educational Codeforces Round 59 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1548516900","194076526","1771.4285714285713","59","2","1/26/2019"
"1108","Codeforces Round 535 (Div. 3)","ICPC","FINISHED","false","7200","1548254100","194339326","1514.2857142857142","535","3","1/23/2019"
"1103","Codeforces Round 534 (Div. 1)","CF","FINISHED","false","7200","1548167700","194425726","2520","534","1","1/22/2019"
"1105","Codeforces Round 533 (Div. 2)","CF","FINISHED","false","7200","1547985900","194607526","1560","533","2","1/20/2019"
"1100","Codeforces Round 532 (Div. 2)","CF","FINISHED","false","7200","1547390100","195203326","1783.3333333333333","532","2","1/13/2019"
"1101","Educational Codeforces Round 58 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1547217300","195376126","1714.2857142857142","58","2","1/11/2019"
"1102","Codeforces Round 531 (Div. 3)","ICPC","FINISHED","false","7200","1547044500","195548926","1433.3333333333333","531","3","1/9/2019"
"1098","Codeforces Round 530 (Div. 1)","CF","FINISHED","false","9000","1546706100","195887326","2633.3333333333335","530","1","1/5/2019"
"1096","Educational Codeforces Round 57 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1546007700","196585726","1814.2857142857142","57","2","12/28/2018"
"1095","Codeforces Round 529 (Div. 3)","ICPC","FINISHED","false","7200","1545921300","196672126","1416.6666666666667","529","3","12/27/2018"
"1092","Codeforces Round 527 (Div. 3)","ICPC","FINISHED","false","7200","1545143700","197449726","1657.142857142857","527","3","12/18/2018"
"1093","Educational Codeforces Round 56 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1544884500","197708926","1685.7142857142858","56","2","12/15/2018"
"1083","Codeforces Round 526 (Div. 1)","CF","FINISHED","false","7200","1544459700","198133726","2650","526","1","12/10/2018"
"1088","Codeforces Round 525 (Div. 2)","CF","FINISHED","false","7200","1543934100","198659326","1733.3333333333333","525","2","12/4/2018"
"1082","Educational Codeforces Round 55 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1543415700","199177726","1914.2857142857142","55","2","11/28/2018"
"1080","Codeforces Round 524 (Div. 2)","CF","FINISHED","false","8100","1543044900","199548526","1666.6666666666667","524","2","11/24/2018"
"1061","Codeforces Round 523 (Div. 2)","CF","FINISHED","false","7200","1542901500","199691926","1816.6666666666667","523","2","11/22/2018"
"1077","Codeforces Round 521 (Div. 3)","ICPC","FINISHED","false","7200","1542378900","200214526","1500","521","3","11/16/2018"
"1062","Codeforces Round 520 (Div. 2)","CF","FINISHED","false","7200","1542209700","200383726","1900","520","2","11/14/2018"
"1076","Educational Codeforces Round 54 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1542033300","200560126","1842.857142857143","54","2","11/12/2018"
"1043","Codeforces Round 519 by Botan Investments","CF","FINISHED","false","7200","1540740900","201852526","1871.4285714285713","519","undefined","10/28/2018"
"1073","Educational Codeforces Round 53 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1540478100","202115326","1842.857142857143","53","2","10/25/2018"
"1067","Codeforces Round 518 (Div. 1) [Thanks, Mail.Ru!]","CF","FINISHED","false","7200","1540398900","202194526","2440","518","1","10/24/2018"
"1063","Codeforces Round 516 (Div. 1, by Moscow Team Olympiad)","CF","FINISHED","false","7200","1539511500","203081926","2316.6666666666665","516","1","10/14/2018"
"1066","Codeforces Round 515 (Div. 3)","ICPC","FINISHED","false","7200","1539354900","203238526","1600","515","3","10/12/2018"
"1065","Educational Codeforces Round 52 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1539269400","203324026","1914.2857142857142","52","2","10/11/2018"
"1059","Codeforces Round 514 (Div. 2)","CF","FINISHED","false","7200","1538750100","203843326","1700","514","2","10/5/2018"
"1060","Codeforces Round 513 by Barcelona Bootcamp (rated, Div. 1 + Div. 2)","CF","FINISHED","false","9000","1538636700","203956726","2125","513","1","10/4/2018"
"1034","Codeforces Round 511 (Div. 1)","CF","FINISHED","false","7200","1537540500","205052926","2680","511","1","9/21/2018"
"1051","Educational Codeforces Round 51 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1537454700","205138726","1900","51","2","9/20/2018"
"1042","Codeforces Round 510 (Div. 2)","CF","FINISHED","false","7200","1537171500","205421926","1750","510","2","9/17/2018"
"1041","Codeforces Round 509 (Div. 2)","CF","FINISHED","false","7200","1537094100","205499326","1583.3333333333333","509","2","9/16/2018"
"1036","Educational Codeforces Round 50 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1536330900","206262526","1942.857142857143","50","2","9/7/2018"
"1038","Codeforces Round 508 (Div. 2)","CF","FINISHED","false","7200","1536248100","206345326","1716.6666666666667","508","2","9/6/2018"
"1039","Codeforces Round 507 (Div. 1, based on Olympiad of Metropolises)","CF","FINISHED","false","7200","1536165300","206428126","2560","507","1","9/5/2018"
"1029","Codeforces Round 506 (Div. 3)","ICPC","FINISHED","false","7200","1535122200","207471226","1683.3333333333333","506","3","8/24/2018"
"1025","Codeforces Round 505 (rated, Div. 1 + Div. 2, based on VK Cup 2018 Final)","CF","FINISHED","false","8100","1534685700","207907726","2114.285714285714","505","1","8/19/2018"
"1027","Educational Codeforces Round 49 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1534602900","207990526","1800","49","2","8/18/2018"
"1023","Codeforces Round 504 (rated, Div. 1 + Div. 2, based on VK Cup 2018 Final)","CF","FINISHED","false","8100","1534516500","208076926","1885.7142857142858","504","1","8/17/2018"
"1019","Codeforces Round 503 (by SIS, Div. 1)","CF","FINISHED","false","7200","1533994500","208598926","2520","503","1","8/11/2018"
"1017","Codeforces Round 502 (in memory of Leopoldo Taravilse, Div. 1 + Div. 2)","CF","FINISHED","false","9600","1533737100","208856326","2112.5","502","1","8/8/2018"
"1016","Educational Codeforces Round 48 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1533307500","209285926","1928.5714285714287","48","2","8/3/2018"
"1015","Codeforces Round 501 (Div. 3)","ICPC","FINISHED","false","7200","1533047700","209545726","1514.2857142857142","501","3","7/31/2018"
"1012","Codeforces Round 500 (Div. 1) [based on EJOI]","CF","FINISHED","false","9000","1532938500","209654926","2433.3333333333335","500","1","7/30/2018"
